row_id,amount,class,anomaly_score
177098,64.99,0,2.0955
177099,0.0,0,2.5544
177100,3.7,0,2.9695
177101,0.76,0,2.6421
177102,34.99,0,2.0781
177103,0.76,0,6.9066
177104,350.0,0,2.5282
177105,4.49,0,2.1572
177106,18.96,0,3.346
177107,0.89,0,1.9592
177108,14.81,0,1.4276
177109,1.51,0,2.8816
177110,0.0,0,4.0084
177111,8.99,0,1.1387
177112,4.49,0,2.8334
177113,44.98,0,1.6941
177114,6.98,0,1.5828
177115,28.2,0,1.9464
177116,124.41,0,1.9498
177117,1.0,0,5.0383
177118,1331.37,0,3.8656
177119,20.0,0,2.877
177120,0.99,0,2.2072
177121,0.76,0,2.493
177122,1.0,0,2.0334
177123,34.1,0,0.637
177124,5.99,0,1.6135
177125,1.0,0,6.7577
177126,75.42,0,3.9571
177127,35.76,0,1.3974
177128,3.79,0,2.9458
177129,396.8,0,1.9219
177130,261.7,0,2.0338
177131,129.82,0,4.169
177132,610.0,0,13.1027
177133,9.46,0,2.8533
177134,129.15,0,3.1413
177135,2.0,0,1.7682
177136,331.0,0,2.606
177137,19.95,0,1.2911
177138,8.08,0,1.8741
177139,57.72,0,2.6129
177140,57.0,0,1.9902
177141,343.46,0,4.3006
177142,2.49,0,1.0045
177143,79.0,0,2.2003
177144,4.13,0,1.3831
177145,23.04,0,2.8654
177146,85.25,0,2.2166
177147,5.9,0,2.8353
177148,25.28,0,2.0403
177149,7.05,0,1.3528
177150,15.16,0,2.7182
177151,8.73,0,2.2864
177152,9.95,0,2.2656
177153,47.96,0,1.4451
177154,164.0,0,3.6884
177155,1.0,0,5.7134
177156,144.0,0,2.4048
177157,24.1,0,2.8664
177158,60.0,0,1.495
177159,103.08,0,2.7592
177160,14.0,0,2.2751
177161,13.87,0,2.0715
177162,36.65,0,1.1274
177163,144.0,0,3.4778
177164,29.57,0,3.7858
177165,10.62,0,2.4113
177166,17.99,0,0.965
177167,0.0,0,2.7227
177168,53.97,0,3.2028
177169,402.6,0,7.3753
177170,65.0,0,3.2113
177171,2.69,0,2.248
177172,9.99,0,1.7562
177173,15.5,0,3.2154
177174,61.6,0,2.528
177175,0.0,0,3.4847
177176,0.0,0,3.4847
177177,37.93,0,3.4729
177178,37.93,0,3.4729
177179,34.13,0,2.9445
177180,65.0,0,1.7621
177181,34.0,0,2.3192
177182,298.0,0,2.2658
177183,25.0,0,1.1219
177184,49.9,0,3.2995
177185,1.98,0,2.1414
177186,0.0,0,6.3099
177187,8.0,0,2.8918
177188,24.98,0,2.513
177189,152.65,0,3.4341
177190,15.13,0,3.6277
177191,25.98,0,2.1719
177192,479.94,0,3.1517
177193,7.99,0,2.1658
177194,183.39,0,2.9098
177195,74.91,0,2.6124
177196,11.0,1,19.3938
177197,60.0,0,2.2155
177198,24.42,0,1.9033
177199,28.75,0,1.0755
177200,19.9,0,2.5737
177201,32.04,0,6.8911
177202,282.12,0,2.2789
177203,93.82,0,4.6382
177204,32.08,0,3.4777
177205,20.0,0,12.2656
177206,44.85,0,2.8158
177207,213.64,0,2.544
177208,2.58,0,3.1025
177209,7.0,0,2.2615
177210,205.8,0,2.5897
177211,79.95,0,2.3385
177212,12.02,0,3.7641
177213,0.76,0,4.012
177214,290.5,0,2.5381
177215,24.4,0,7.0541
177216,29.99,0,1.7941
177217,40.0,0,1.2337
177218,9.99,0,2.7036
177219,112.0,0,2.595
177220,171.52,0,2.989
177221,831.6,0,2.174
177222,24.16,0,3.7369
177223,59.99,0,1.7249
177224,10.0,0,2.0304
177225,106.47,0,1.8829
177226,5.0,0,2.5045
177227,0.0,0,3.1398
177228,129.0,0,2.9973
177229,1.0,0,1.4922
177230,0.89,0,4.2094
177231,83.83,0,2.469
177232,75.34,0,2.9172
177233,1.98,0,2.5208
177234,24.95,0,2.4678
177235,10.0,0,2.29
177236,23.88,0,2.7884
177237,15.0,0,1.136
177238,136.2,0,2.8319
177239,49.99,0,2.3073
177240,1.0,0,5.5172
177241,57.1,0,3.5162
177242,135.99,0,1.921
177243,17.99,0,1.5339
177244,402.31,0,1.0601
177245,1.41,0,1.4627
177246,123.14,0,2.7289
177247,35.29,0,1.507
177248,352.68,0,2.1272
177249,6.1,0,1.9734
177250,49.83,0,1.5295
177251,3.0,0,2.0018
177252,11.5,0,1.5922
177253,2.0,0,2.4924
177254,3.57,0,2.6869
177255,1.0,0,1.6328
177256,1.51,0,2.4707
177257,59.8,0,2.1845
177258,60.0,0,1.3581
177259,30.98,0,3.2759
177260,187.73,0,1.7463
177261,29.38,0,6.1862
177262,1.0,0,2.041
177263,842.28,0,1.5681
177264,7.49,0,5.6308
177265,34.1,0,2.7687
177266,12.31,0,6.9341
177267,20.74,0,5.4631
177268,19.98,0,2.7834
177269,46.0,0,1.3475
177270,28.0,0,2.03
177271,4.95,0,2.6533
177272,248.05,0,3.2262
177273,4.72,0,2.0334
177274,50.9,0,2.8614
177275,6.0,0,2.5389
177276,36.97,0,6.9456
177277,588.14,0,2.3942
177278,12.31,0,7.1155
177279,68.33,0,4.1583
177280,10.67,0,1.6248
177281,59.0,0,2.2566
177282,109.0,0,1.2282
177283,157.37,0,1.9795
177284,16.01,0,3.6671
177285,23.99,0,0.7916
177286,15.0,0,2.1326
177287,34.99,0,3.6049
177288,204.93,0,1.9245
177289,47.89,0,2.2595
177290,0.89,0,0.7998
177291,110.12,0,3.671
177292,56.25,0,1.8043
177293,1.5,0,2.1849
177294,40.4,0,1.5692
177295,297.1,0,1.3883
177296,39.93,0,5.4145
177297,125.0,0,2.2289
177298,0.0,0,1.8476
177299,71.43,0,1.3431
177300,111.0,0,2.4835
177301,481.14,0,0.7161
177302,254.52,0,2.0179
177303,1000.0,0,2.315
177304,36.92,0,1.8981
177305,15.0,0,1.8751
177306,41.0,0,1.5326
177307,20.0,0,3.2507
177308,42.31,0,1.7691
177309,15.0,0,2.0843
177310,66.3,0,2.315
177311,9.42,0,1.5981
177312,45.0,0,2.7288
177313,0.0,0,2.6815
177314,1380.55,0,1.6728
177315,49.99,0,1.8322
177316,90.0,0,4.3327
177317,10.0,0,2.7053
177318,14.98,0,4.8019
177319,0.89,0,1.7114
177320,0.89,0,2.1667
177321,457.75,0,0.9947
177322,450.82,0,1.5746
177323,30.22,0,2.2242
177324,352.03,0,4.191
177325,15.63,0,1.6622
177326,1.18,0,2.0168
177327,76.38,0,3.3575
177328,324.0,0,2.4522
177329,21.35,0,1.6372
177330,144.37,0,1.348
177331,5.0,0,1.4822
177332,8.42,0,2.4257
177333,270.96,0,2.7179
177334,1.98,0,3.1577
177335,363.12,0,1.2432
177336,25.85,0,1.8941
177337,239.98,0,2.6827
177338,29.99,0,1.8489
177339,32.31,0,3.2196
177340,1.0,0,1.4445
177341,1.0,0,2.5859
177342,0.0,0,3.0364
177343,133.16,0,2.5456
177344,1.0,0,2.0794
177345,30.0,0,4.3192
177346,80.0,0,1.1552
177347,60.68,0,2.1951
177348,12.0,0,1.3261
177349,127.26,0,1.3884
177350,60.43,0,4.275
177351,24.0,0,3.2893
177352,10.0,0,1.6301
177353,19.18,0,4.7642
177354,49.0,0,1.6088
177355,2.69,0,1.1352
177356,124.91,0,2.62
177357,7.0,0,1.5031
177358,154.8,0,3.1323
177359,822.95,0,1.8297
177360,0.94,0,2.2607
177361,387.96,0,2.3916
177362,7.45,0,3.0291
177363,40.0,0,1.9228
177364,49.17,0,3.1737
177365,1.0,0,4.5953
177366,1537.44,0,2.6634
177367,29.99,0,1.9148
177368,59.9,0,2.1332
177369,55.44,0,1.4264
177370,43.85,0,3.2279
177371,58.0,0,1.5002
177372,245.36,0,3.4068
177373,7.7,0,2.8569
177374,71.4,0,2.2823
177375,172.61,0,1.9536
177376,0.0,0,2.1803
177377,2.69,0,1.0923
177378,2.67,0,1.5889
177379,15.2,0,1.9447
177380,1.54,0,3.3491
177381,7.0,0,2.4143
177382,140.23,0,4.5084
177383,106.6,0,1.7665
177384,78.43,0,1.6168
177385,22.39,0,1.5629
177386,29.99,0,1.2861
177387,29.7,0,3.1576
177388,2.0,0,2.4779
177389,9.15,0,3.1722
177390,69.97,0,2.1706
177391,125.1,0,3.6216
177392,4.09,0,2.9107
177393,1.0,0,6.001
177394,47.21,0,1.1213
177395,182.0,0,4.0856
177396,30.0,0,9.7676
177397,21.99,0,3.015
177398,105.11,0,2.7026
177399,7.0,0,1.7399
177400,19.95,0,2.8847
177401,44.67,0,2.5951
177402,3.78,0,3.1599
177403,5.0,0,1.8073
177404,27.83,0,1.0028
177405,11.79,0,2.0876
177406,145.0,0,7.6864
177407,2.85,0,2.3988
177408,23.82,0,1.545
177409,258.86,0,2.1281
177410,5.44,0,3.209
177411,1.0,0,2.5533
177412,39.32,0,1.9525
177413,1.59,0,2.5828
177414,469.0,0,2.8206
177415,152.65,0,4.0777
177416,27.22,0,1.8425
177417,0.23,0,3.3202
177418,9.0,0,1.8344
177419,71.9,0,3.4367
177420,47.6,0,2.748
177421,16.99,0,1.7259
177422,45.0,0,2.5244
177423,15.0,0,2.9604
177424,10.0,0,1.3056
177425,7.0,0,4.0599
177426,25.06,0,2.5801
177427,192.3,0,2.3987
177428,123.03,0,3.277
177429,48.0,0,3.7104
177430,893.89,0,1.8551
177431,3.57,0,3.163
177432,10.0,0,3.156
177433,0.76,0,5.7537
177434,504.0,0,4.8155
177435,202.0,0,1.2526
177436,9.99,0,3.0932
177437,58.53,0,1.7041
177438,3.0,0,3.9177
177439,105.12,0,2.5186
177440,18.96,0,3.8282
177441,24.79,0,3.0638
177442,129.0,0,1.255
177443,9.99,0,2.8038
177444,265.16,0,4.0102
177445,17.7,0,1.8721
177446,1.79,0,3.0344
177447,12.0,0,1.8044
177448,39.5,0,2.9012
177449,120.0,0,1.8343
177450,31.29,0,1.925
177451,50.0,0,1.9535
177452,109.0,0,4.5276
177453,59.0,0,2.3089
177454,0.0,0,2.4816
177455,73.0,0,3.0548
177456,175.0,0,1.2434
177457,350.0,0,4.4306
177458,19.99,0,1.1174
177459,49.63,0,6.0714
177460,45.0,0,0.7756
177461,2.69,0,2.5832
177462,17.15,0,2.1319
177463,10.59,0,3.3964
177464,49.4,0,1.1923
177465,0.89,0,1.9024
177466,19.95,0,3.6238
177467,70.0,0,2.9235
177468,45.0,0,0.7513
177469,249.0,0,1.5931
177470,19.0,0,2.7819
177471,9.95,0,1.2121
177472,8.0,0,4.4471
177473,5.49,0,1.7997
177474,9.95,0,1.664
177475,47.85,0,1.2275
177476,15.54,0,0.7354
177477,660.08,0,1.7461
177478,10.0,0,1.9672
177479,379.0,0,1.2743
177480,29.56,0,5.4343
177481,295.66,0,5.7182
177482,0.89,0,2.1384
177483,44.04,0,2.6673
177484,72.73,0,2.338
177485,25.9,0,1.7734
177486,16.45,0,2.1507
177487,145.12,0,1.6017
177488,3.95,0,2.4275
177489,163.89,0,1.4534
177490,0.77,0,3.9984
177491,150.55,0,1.3949
177492,1.0,0,6.0141
177493,262.64,0,1.4484
177494,146.0,0,2.1128
177495,40.0,0,1.7198
177496,599.22,0,1.0144
177497,89.9,0,2.0898
177498,115.3,0,2.3241
177499,28.0,0,1.2043
177500,1.0,0,2.6436
177501,36.8,0,2.9555
177502,11.78,0,1.6746
177503,92.0,0,2.0573
177504,21.99,0,1.0981
177505,65.15,0,2.2549
177506,15.26,0,2.2932
177507,34.38,0,2.3324
177508,28.33,0,1.7239
177509,115.53,0,2.6767
177510,12.5,0,3.1364
177511,152.95,0,2.2583
177512,45.0,0,2.6005
177513,2.18,0,1.2851
177514,35.22,0,1.5649
177515,23.8,0,1.9506
177516,255.98,0,1.9659
177517,63.89,0,2.9248
177518,32.99,0,3.5605
177519,2.0,0,2.7342
177520,322.29,0,1.0315
177521,25.0,0,3.9436
177522,99.0,0,4.7114
177523,34.0,0,2.6157
177524,14.99,0,2.5754
177525,22.67,0,1.9186
177526,26.0,0,1.9358
177527,28.0,0,1.5569
177528,32.2,0,2.4388
177529,96.5,0,2.7467
177530,1.0,0,2.1003
177531,672.0,0,2.6497
177532,35.0,0,1.4034
177533,3.61,0,1.6749
177534,24.99,0,3.5581
177535,10.0,0,1.6911
177536,174.0,0,2.7423
177537,0.76,0,1.2642
177538,46.0,0,1.229
177539,19.0,0,2.9935
177540,299.98,0,5.5321
177541,85.0,0,1.2812
177542,30.0,0,2.3929
177543,51.73,0,3.5802
177544,99.31,0,2.3089
177545,8.99,0,0.9912
177546,1.98,0,2.2456
177547,116.38,0,2.6983
177548,9.95,0,2.4976
177549,15.0,0,2.4297
177550,0.77,0,4.313
177551,1.18,0,1.9057
177552,850.0,0,2.2885
177553,66.0,0,2.5787
177554,92.87,0,2.0375
177555,0.76,0,3.6645
177556,80.0,0,2.3018
177557,9.81,0,1.367
177558,4.32,0,4.2296
177559,3.29,0,2.1507
177560,357.39,0,3.8016
177561,57.5,0,1.723
177562,23.34,0,2.38
177563,0.99,0,0.9256
177564,11.5,0,2.0071
177565,9.99,0,1.236
177566,0.76,0,5.6556
177567,1.79,0,1.2654
177568,24.0,0,2.8511
177569,115.4,0,1.7524
177570,66.0,0,2.4056
177571,48.01,0,1.3442
177572,18.0,0,3.3554
177573,55.86,0,1.8367
177574,10.72,0,1.934
177575,5.49,0,1.9202
177576,1.78,0,0.7092
177577,50.33,0,2.0863
177578,74.99,0,2.3585
177579,23.92,0,2.0918
177580,18.38,0,1.3566
177581,69.0,0,1.8853
177582,145.32,0,3.123
177583,0.89,0,2.6528
177584,45.0,0,1.261
177585,28.75,0,1.84
177586,7.41,0,3.1027
177587,17.99,0,2.6576
177588,32.3,0,0.7042
177589,19.67,0,2.4835
177590,157.0,0,1.8552
177591,6.0,0,4.1043
177592,27.83,0,3.1221
177593,33.6,0,3.3879
177594,39.99,0,1.8043
177595,92.9,0,3.5105
177596,330.4,0,1.5874
177597,0.76,0,6.3399
177598,39.0,0,2.5038
177599,39.9,0,2.5033
177600,72.2,0,2.7694
177601,1.0,0,3.6186
177602,29.0,0,3.0985
177603,12.99,0,2.1747
177604,41.25,0,2.1701
177605,5.99,0,2.1569
177606,126.0,0,2.6595
177607,39.0,0,3.6492
177608,60.0,0,2.1662
177609,89.9,0,3.7147
177610,171.0,0,0.6523
177611,115.0,0,2.0772
177612,7.57,0,2.1466
177613,5.99,0,1.9559
177614,19.95,0,3.0268
177615,30.0,0,2.709
177616,16.65,0,0.6934
177617,99.0,0,3.1682
177618,8.04,0,2.1653
177619,10.0,0,3.0251
177620,29.99,0,4.1092
177621,5.42,0,2.7657
177622,17.12,0,2.6217
177623,62.52,0,3.0183
177624,19.95,0,2.3061
177625,512.97,0,3.4501
177626,39.83,0,2.3191
177627,21.99,0,1.9124
177628,105.28,0,2.3758
177629,1.0,0,3.3529
177630,0.76,0,6.4688
177631,6.99,0,1.9462
177632,34.84,0,2.2449
177633,6.09,0,2.4866
177634,23.74,0,1.2865
177635,39.8,0,3.0566
177636,382.0,0,1.5172
177637,6.54,0,1.9297
177638,84.0,0,1.8381
177639,3.57,0,2.262
177640,70.9,0,2.7939
177641,10.0,0,2.6801
177642,1.78,0,1.1583
177643,29.0,0,3.1433
177644,429.8,0,4.801
177645,56.18,0,4.1523
177646,0.89,0,1.7855
177647,12.49,0,4.0346
177648,19.95,0,0.9519
177649,152.65,0,4.7215
177650,0.89,0,1.8745
177651,0.99,0,3.094
177652,43.0,0,2.6341
177653,22.5,0,2.0672
177654,1136.78,0,2.122
177655,8.99,0,2.5427
177656,37.8,0,1.8104
177657,120.0,0,1.1219
177658,2.0,0,2.6213
177659,45.0,0,1.8535
177660,60.0,0,2.3652
177661,28.3,0,3.1693
177662,20.0,0,3.7664
177663,13.99,0,1.1806
177664,44.0,0,3.5768
177665,258.0,0,4.2514
177666,29.0,0,3.4435
177667,11.5,0,2.655
177668,1.59,0,2.283
177669,0.0,0,1.0562
177670,107.77,0,0.8285
177671,51.0,0,3.6475
177672,152.0,0,3.4731
177673,1.7,0,2.5794
177674,3.49,0,3.4382
177675,4.99,0,2.9786
177676,22.0,0,3.8397
177677,7.83,0,1.9463
177678,2.49,0,1.4073
177679,1.0,0,5.743
177680,91.32,0,1.7406
177681,15.0,0,1.3365
177682,4.99,0,1.5801
177683,5.99,0,1.0946
177684,3017.28,0,3.4415
177685,9.99,0,1.5878
177686,0.89,0,3.0544
177687,1.0,0,2.3357
177688,169.11,0,2.8723
177689,6.05,0,2.9959
177690,125.4,0,2.3064
177691,107.0,0,1.3024
177692,1.0,0,1.2486
177693,25.89,0,1.7479
177694,44.75,0,1.9169
177695,19.95,0,1.7847
177696,6.1,0,3.4157
177697,3.84,0,4.1563
177698,474.32,0,2.2427
177699,20.99,0,3.0703
177700,300.7,0,1.7668
177701,2.27,0,2.2657
177702,12.0,0,1.5892
177703,3.15,0,2.1107
177704,221.0,0,1.654
177705,14.48,0,1.0694
177706,23.19,0,2.8407
177707,3.33,0,1.9157
177708,62.99,0,2.1042
177709,801.0,0,3.8621
177710,80.3,0,1.7985
177711,68.0,0,4.3501
177712,42.0,0,2.2655
177713,125.99,0,1.2543
177714,777.52,0,3.9608
177715,21.79,0,8.8889
177716,1.18,0,2.7652
177717,1129.28,0,2.1163
177718,11.33,0,2.6305
177719,276.0,0,2.3554
177720,4.0,0,2.4801
177721,59.9,0,1.4682
177722,89.99,0,3.9502
177723,3.8,0,2.5286
177724,9.99,0,2.3275
177725,42.9,0,2.4499
177726,40.0,0,2.5655
177727,70.78,0,1.9688
177728,1.0,0,3.9199
177729,7.95,0,3.8329
177730,49.8,0,1.7771
177731,109.0,0,1.5089
177732,44.49,0,2.7493
177733,10.24,0,2.6571
177734,1.0,0,2.9774
177735,132.7,0,3.7832
177736,1.5,0,2.8546
177737,1.98,0,1.3358
177738,11.23,0,0.9469
177739,131.44,0,1.4103
177740,20.5,0,1.5509
177741,9.85,0,1.4719
177742,49.0,0,1.7722
177743,438.0,0,2.684
177744,15.0,0,1.5266
177745,61.4,0,2.383
177746,45.0,0,2.6121
177747,3.82,0,2.1811
177748,1.46,0,3.5684
177749,1.26,0,4.9386
177750,40.0,0,2.1963
177751,40.0,0,3.6265
177752,110.0,0,2.2898
177753,153.68,0,0.7649
177754,1.69,0,3.7286
177755,300.0,0,1.2939
177756,30.98,0,1.5957
177757,6.99,0,3.4706
177758,5.6,0,2.0994
177759,145.14,0,1.1313
177760,0.76,0,4.8056
177761,6.94,0,3.0261
177762,4.79,0,2.5735
177763,12.48,0,3.4897
177764,325.0,0,0.6406
177765,15.69,0,1.6052
177766,859.21,0,2.3242
177767,135.41,0,2.7111
177768,40.0,0,2.4538
177769,250.77,0,1.6721
177770,6.99,0,3.6218
177771,6.99,0,3.6891
177772,7.7,0,3.5311
177773,25.0,0,3.2236
177774,3.49,0,4.0403
177775,245.59,0,1.3972
177776,6.77,0,1.8841
177777,136.7,0,1.9587
177778,48.72,0,2.2039
177779,2.28,0,2.3976
177780,15.16,0,2.2038
177781,97.41,0,3.1106
177782,5.85,0,1.5375
177783,36.0,0,2.537
177784,39.99,0,1.2953
177785,59.99,0,4.7958
177786,5.39,0,2.6269
177787,7.68,0,1.5036
177788,1.98,0,3.218
177789,57.72,0,3.8042
177790,1.98,0,0.7747
177791,5.7,0,2.0231
177792,89.99,0,2.3596
177793,70.0,0,1.9745
177794,10.64,0,1.3595
177795,1.0,0,1.603
177796,49.99,0,1.2323
177797,40.0,0,1.1407
177798,73.99,0,1.1913
177799,10.0,0,1.1797
177800,145.2,0,2.222
177801,1324.32,0,2.2651
177802,99.0,0,3.1968
177803,442.89,0,5.7795
177804,2.2,0,2.2369
177805,25.38,0,1.9653
177806,181.06,0,5.2773
177807,154.08,0,1.6151
177808,1.57,0,1.8513
177809,8.99,0,1.4468
177810,99.78,0,1.4697
177811,1.5,0,2.2898
177812,240.0,0,1.1305
177813,8.94,0,2.6342
177814,650.0,0,3.5593
177815,122.1,0,1.685
177816,45.0,0,2.2996
177817,11.5,0,1.3447
177818,17.43,0,1.6248
177819,9.0,0,1.1855
177820,15.94,0,0.8921
177821,69.86,0,2.4588
177822,112.99,0,3.3257
177823,1.46,0,3.4167
177824,48.0,0,2.8395
177825,152.65,0,5.3654
177826,13.97,0,4.3685
177827,776.29,0,1.9949
177828,10.0,0,3.5444
177829,230.0,0,2.9469
177830,1.0,0,1.8406
177831,20.0,0,4.2445
177832,91.65,0,1.4393
177833,88.75,0,2.3278
177834,11.49,0,1.7659
177835,4.94,0,2.3085
177836,2.1,0,1.9754
177837,125.04,0,1.4573
177838,340.35,0,1.7655
177839,96.0,0,1.7895
177840,69.0,0,5.0185
177841,34.0,0,1.9138
177842,564.0,0,1.2232
177843,12.0,0,1.7856
177844,1.51,0,2.4606
177845,4.99,0,2.8196
177846,199.54,0,1.4791
177847,255.0,0,2.2884
177848,131.4,0,2.1829
177849,46.0,0,1.6969
177850,207.95,0,2.4274
177851,1.0,0,1.9492
177852,0.99,0,1.5172
177853,1.79,0,2.5395
177854,14.0,0,1.7703
177855,22.86,0,1.7284
177856,12.0,0,2.4848
177857,56.73,0,6.8729
177858,9.99,0,2.7994
177859,340.0,0,1.6568
177860,4.57,0,2.9192
177861,64.85,0,2.3979
177862,24.64,0,4.8875
177863,2.87,0,2.9397
177864,35.3,0,0.8208
177865,125.16,0,1.5849
177866,891.25,0,1.2741
177867,20.0,0,4.0909
177868,70.69,0,2.4398
177869,80.0,0,6.6093
177870,760.0,0,1.1735
177871,0.76,0,1.5865
177872,8.99,0,1.3994
177873,129.0,0,0.8834
177874,12.0,0,1.4923
177875,63.0,0,2.388
177876,378.0,0,3.043
177877,22.75,0,2.1861
177878,131.0,0,4.1981
177879,2.37,0,1.6694
177880,679.84,0,3.0124
177881,25.0,0,1.5327
177882,95.8,0,3.4613
177883,224.82,0,1.1537
177884,1.0,0,1.8985
177885,16.99,0,2.8875
177886,23.92,0,2.2381
177887,1.98,0,2.0221
177888,11.5,0,1.741
177889,15.0,0,3.8148
177890,0.76,0,5.8788
177891,75.0,0,1.5974
177892,8.04,0,1.897
177893,3.5,0,3.1694
177894,172.9,0,1.1465
177895,0.99,0,1.9395
177896,2.24,0,2.025
177897,0.77,0,4.5156
177898,7.5,0,1.6731
177899,2.73,0,6.034
177900,89.88,0,2.993
177901,679.28,0,1.9091
177902,9.99,0,1.062
177903,1.49,0,1.2392
177904,20.0,0,3.4613
177905,10.59,0,7.4376
177906,180.0,0,2.2176
177907,27.3,0,3.1823
177908,1260.0,0,3.2592
177909,35.0,0,2.7264
177910,15.0,0,4.1027
177911,223.04,0,2.0447
177912,131.22,0,3.0219
177913,1.0,0,1.6939
177914,54.0,0,2.2169
177915,1.29,0,1.6057
177916,474.11,0,3.3641
177917,25.0,0,3.4851
177918,1.0,0,2.1205
177919,81.59,0,1.8556
177920,27.01,0,2.1339
177921,0.89,0,1.6056
177922,21.39,0,1.1267
177923,68.9,0,1.3072
177924,34.05,0,3.2043
177925,0.77,0,3.9114
177926,99.0,0,3.7503
177927,0.89,0,1.2704
177928,239.88,0,1.3777
177929,45.53,0,2.7578
177930,135.45,0,4.8273
177931,10.59,0,2.4845
177932,37.92,0,3.101
177933,265.33,0,1.8139
177934,368.17,0,2.5849
177935,135.45,0,5.0545
177936,199.0,0,2.9911
177937,15.0,0,2.1579
177938,1.0,0,2.3199
177939,1.0,0,2.5446
177940,14.02,0,3.9389
177941,1.29,0,2.1185
177942,1495.68,0,1.6401
177943,249.95,0,3.1286
177944,9.14,0,1.7527
177945,63.22,0,2.2048
177946,51.4,0,1.8726
177947,445.64,0,2.138
177948,182.09,0,2.1585
177949,35.72,0,1.5836
177950,14.94,0,2.3581
177951,42.81,0,1.721
177952,34.78,0,3.0264
177953,9.99,0,2.3651
177954,156.72,0,2.4078
177955,113.61,0,5.4463
177956,28.35,0,3.3159
177957,60.0,0,1.7357
177958,139.49,0,3.7483
177959,113.85,0,1.2574
177960,33.2,0,2.4274
177961,4.19,0,3.0884
177962,9.44,0,3.6828
177963,57.98,0,1.3678
177964,67.5,0,2.0561
177965,8.27,0,3.2967
177966,7.59,0,9.2406
177967,1.0,0,2.9125
177968,27.83,0,2.3594
177969,50.95,0,4.5617
177970,188.47,0,1.7091
177971,10.0,0,1.918
177972,25.0,0,1.3681
177973,177.45,0,1.7484
177974,291.44,0,2.8989
177975,70.9,0,1.951
177976,577.68,0,1.0913
177977,11.59,0,1.4427
177978,45.0,0,1.5443
177979,1.0,0,6.3982
177980,59.24,0,4.8778
177981,30.0,0,3.255
177982,217.14,0,4.3516
177983,113.6,0,3.2774
177984,31.5,0,2.6654
177985,650.0,0,4.1683
177986,19.25,0,3.106
177987,15.75,0,2.1135
177988,555.0,0,2.2601
177989,17.99,0,1.2015
177990,252.0,0,1.9846
177991,60.51,0,2.8326
177992,151.1,0,3.7818
177993,22.66,0,2.3205
177994,921.55,0,2.4374
177995,0.75,0,2.9861
177996,1.98,0,1.7538
177997,38.2,0,2.1549
177998,208.78,0,2.3344
177999,24.99,0,1.8222
178000,6.45,0,3.0667
178001,110.0,0,2.4322
178002,23.72,0,1.3311
178003,6.99,0,2.2343
178004,1.29,0,2.2822
178005,85.5,0,3.6992
178006,68.0,0,2.4419
178007,49.5,0,0.8628
178008,46.45,0,2.3796
178009,3.57,0,1.8025
178010,20.37,0,0.9067
178011,26.48,0,1.9218
178012,1.0,0,5.8368
178013,15.0,0,3.7935
178014,21.98,0,1.475
178015,276.0,0,1.6556
178016,13.56,0,2.2139
178017,76.0,0,2.0797
178018,6.18,0,2.6285
178019,46.98,0,3.3302
178020,11.0,0,1.5918
178021,33.3,0,0.9215
178022,1.0,0,1.5944
178023,0.92,0,4.2215
178024,19.95,0,3.1939
178025,0.13,0,3.4581
178026,306.87,0,2.4324
178027,20.0,0,1.2227
178028,99.85,0,1.3315
178029,112.4,0,1.6756
178030,44.9,0,1.876
178031,3.87,0,4.6693
178032,46.0,0,2.8183
178033,158.62,0,1.4639
178034,22.9,0,2.0028
178035,345.62,0,1.6256
178036,278.0,0,1.0932
178037,40.85,0,2.1203
178038,4.0,0,2.8337
178039,43.0,0,0.8372
178040,1.98,0,0.8244
178041,10.0,0,3.6966
178042,73.8,0,0.8131
178043,592.8,0,2.6963
178044,33.3,0,1.4035
178045,19.95,0,1.4654
178046,0.76,0,2.413
178047,18.59,0,2.0465
178048,25.54,0,3.173
178049,205.0,0,1.1725
178050,198.98,0,1.3935
178051,4.78,0,2.7518
178052,228.44,0,3.4105
178053,700.0,0,2.7988
178054,152.65,0,6.0094
178055,140.35,0,1.7339
178056,16.0,0,1.147
178057,19.5,0,1.5938
178058,54.5,0,3.5794
178059,49.48,0,2.7721
178060,49.95,0,2.0057
178061,15.0,0,3.2353
178062,15.99,0,1.2846
178063,0.02,0,2.6186
178064,41.7,0,1.8891
178065,60.0,0,2.2645
178066,150.0,0,3.8974
178067,19.95,0,3.836
178068,23.34,0,2.2298
178069,76.98,0,1.744
178070,537.9,0,3.1813
178071,39.9,0,2.0954
178072,65.0,0,2.7753
178073,6.16,0,14.0402
178074,30.0,0,4.3319
178075,19.99,0,2.6819
178076,719.99,0,2.0946
178077,14.5,0,2.1637
178078,20.95,0,1.9534
178079,21.75,0,3.5734
178080,245.02,0,4.3637
178081,19.23,0,1.0777
178082,1.29,0,2.8425
178083,89.5,0,1.6289
178084,16.0,0,1.9797
178085,60.75,0,1.2915
178086,4.53,0,2.6593
178087,15.85,0,3.14
178088,1.0,0,7.076
178089,7.59,0,3.4033
178090,1.0,0,2.5823
178091,3.78,0,4.6424
178092,3297.9,0,3.2834
178093,254.22,0,3.6896
178094,12.83,0,1.1915
178095,140.24,0,3.7373
178096,50.6,0,1.586
178097,1.98,0,1.0435
178098,31.4,0,1.4822
178099,11.08,0,2.2367
178100,37.93,0,3.2087
178101,1337.25,0,3.4798
